Date,bolling_upper,sma,bolling_lower,bbw,ema,macd,k,rsi,williams_r,atr,adx,adj_close
2004-04-21,-0.8969765364179245,-0.8877646662981566,-0.8656118761597812,-0.8704865509956246,-0.8896902284313798,0.38153977919436244,-0.14660959826852638,-0.26106955780141883,0.1466095982685265,-0.824745314827545,-0.7293179999520403,77.04457092285156
2004-04-22,-0.8968354727982321,-0.8878607993462952,-0.8660025393104795,-0.8638780825749379,-0.8900062415920706,0.38083180439906283,-0.13199079471239095,-0.14301911145071466,0.13199079471239084,-0.8237858321767604,-0.6408900241391915,78.08353424072266
2004-04-23,-0.8967414303851037,-0.8877646662981566,-0.8659537064166423,-0.8633218002521608,-0.8896139199546076,0.380742926594948,-0.10113469177257584,0.07064612582030128,0.10113469177257572,-0.7975075739405152,-0.948052111403512,78.26127624511719
2004-04-26,-0.8968354727982321,-0.887812732822226,-0.865904873522805,-0.8650927537254007,-0.889159936884695,0.38122600171188514,-0.09585594372633621,0.10358238626418914,0.09585594372633621,-0.8008058411087398,-0.7178290234524983,78.14505767822266
2004-04-27,-0.8975878121032586,-0.8880530654425726,-0.8656607090536186,-0.8775394819297966,-0.8888410060737971,0.38196355912321733,-0.0993075112667221,0.07581262866455063,0.09930751126672188,-0.7952913351386866,-0.6038519892083088,78.17243194580078
2004-04-28,-0.8980580241689002,-0.8882453315388498,-0.8654653774782693,-0.8858344581273627,-0.8885470465577388,0.38285730775495774,-0.09849452470236153,0.0815436107535834,0.09849452470236142,-0.7853819404415961,-0.6562734168548762,77.16754913330078
2004-04-29,-0.8985282362345418,-0.8886779302554736,-0.8658560406289677,-0.886872968346725,-0.8889366283948745,0.3829110901825803,-0.12833847296464063,-0.15101883989306453,0.12833847296464063,-0.7783360578101759,-0.5233216524818436,76.47036743164062
2004-04-30,-0.8984812150279776,-0.8892547285443053,-0.8671745287625745,-0.8698783319811577,-0.8897213099197149,0.3817558042389013,-0.005664834336821412,-0.28401033223228445,0.005664834336821523,-0.7698665195592134,-0.2847311681064937,75.95085906982422
2004-05-03,-0.898575257441106,-0.890119925977553,-0.8688348471530423,-0.8502960113214024,-0.8907344842185836,0.37934812441945187,0.04078289738731433,-0.3728691925818334,-0.04078289738731411,-0.7532723463620643,-0.2579109610135276,76.68907928466797
2004-05-04,-0.898575257441106,-0.8904083251219688,-0.8693720089852525,-0.8435478846952431,-0.8911392101346252,0.37683421303986386,0.03877168371057271,-0.19476566681700347,-0.03877168371057271,-0.7742325363744289,-0.4565490801464417,76.85315704345703
2004-05-05,-0.8987633422673625,-0.8906486577423154,-0.8697138392421135,-0.8416269053447603,-0.8913847633414581,0.37448744328744943,0.0429101750914187,-0.15741415102463463,-0.0429101750914187,-0.7663115650836376,-0.8006644324597944,77.0376968383789
2004-05-06,-0.8987633422673625,-0.8906967242663847,-0.8698115050297881,-0.8403999274095293,-0.8914792462858123,0.3725088052155836,0.047564775180691354,-0.11449818822695146,-0.047564775180691465,-0.7773647807784223,-0.7835641623859555,76.50454711914062
2004-05-07,-0.8991395119198758,-0.8911773895070778,-0.8703486668619982,-0.8383560777943183,-0.8919029955357026,0.37038247966835747,0.03411727605556858,-0.22418209429325464,-0.03411727605556858,-0.7708497144222421,-0.5058719553215413,75.26041412353516
2004-05-10,-0.8987633422673625,-0.8920906534643946,-0.8725461470846763,-0.8058870333359665,-0.8930680026376802,0.3671321257259934,0.1743739073250914,-0.4349646473362746,-0.1743739073250914,-0.7455311570473597,-0.3806301751840354,74.42646789550781
2004-05-11,-0.8973056848638736,-0.8928116513254344,-0.8755737865025881,-0.7491784465362792,-0.8946124149692135,0.3625096634606513,0.37268770055858913,-0.5477994831450472,-0.37268770055858913,-0.7626999488989626,-0.29615756995826736,75.02803802490234
2004-05-12,-0.8970235576244886,-0.8934845826624048,-0.8772341048930559,-0.7244263084215297,-0.8955651693760686,0.35768902733470087,0.38208387658096954,-0.39914948593293964,-0.38208387658096965,-0.7674847074291549,-0.382881889600275,75.52703094482422
2004-05-13,-0.8981520665820285,-0.8943497800956524,-0.8778689325129407,-0.7304100106813185,-0.8960709277104526,0.35339071524167,0.4128267118306215,-0.28461306355732896,-0.41282671183062136,-0.7642403026145979,0.15740331019024612,75.20575714111328
2004-05-14,-0.8997978088117741,-0.8954072436251773,-0.8783084285574763,-0.7454143830693629,-0.8967152574439629,0.3493575890951104,0.40799472415222215,-0.3358972378151388,-0.40799472415222204,-0.7552398086465814,0.06773737388211809,75.23995971679688
2004-05-17,-0.9016786570743406,-0.8964166406306328,-0.8783572614513135,-0.7684853431063928,-0.8972517453139149,0.345728411822807,0.4085091340492124,-0.32753736697742186,-0.4085091340492124,-0.752466831031381,0.1792234013881755,74.59052276611328
2004-05-18,-0.9039356749894203,-0.8976663702564349,-0.8785037601328255,-0.7952113276440114,-0.8981331307111458,0.3419766447087802,0.27842555977968386,-0.4323473106891421,-0.27842555977968386,-0.7527958677788079,0.3020593464918271,74.93230438232422
2004-05-19,-0.9051582263600884,-0.898435434641544,-0.8787967574958492,-0.8070218534172267,-0.8986778422780066,0.33864056338247583,0.2313800228228602,-0.3438872594340534,-0.2313800228228602,-0.7628486946685971,0.04085176106209465,74.67259979248047
2004-05-20,-0.9056754596322941,-0.8990122329303757,-0.8794804180095712,-0.8048326604741135,-0.8993164523260482,0.3355373819926806,0.2115223927951242,-0.38768657118741956,-0.21152239279512408,-0.7649116644083742,-0.45266953817369693,74.97333526611328
2004-05-21,-0.9059575868716792,-0.8993486985988608,-0.8799199140541069,-0.8027822661473158,-0.8996770780260219,0.3330392600039134,0.21773941783245054,-0.3069533542060934,-0.21773941783245054,-0.7762470137851492,-0.47674392588980563,75.13739776611328
2004-05-24,-0.907086095829219,-0.8999254968876926,-0.8798222482664322,-0.8184767623090666,-0.8998844208297729,0.33125717461243664,0.22113103857431127,-0.26289560421927805,-0.22113103857431127,-0.7727595884102268,-0.6391732460935036,75.41079711914062
2004-05-25,-0.9086848168524004,-0.9004061621283856,-0.8791874206465475,-0.8472477466779899,-0.8998888099375331,0.330339103771254,0.1845078364904016,-0.1893818750617502,-0.18450783649040148,-0.780505739951312,-0.4678948579362764,76.42249298095703
2004-05-26,-0.9098603470165044,-0.900598428224663,-0.8783572614513135,-0.8731209586154798,-0.8992438984449057,0.33101288646066385,0.1202853479056234,0.047742856082433116,-0.12028534790562351,-0.750636094234824,-0.723960450169655,76.7437744140625
2004-05-27,-0.909437156157427,-0.9005022951765242,-0.8786502588143373,-0.8638894301526108,-0.8984789644154961,0.33309335728331346,0.10388272160799383,0.1130789101952705,-0.10388272160799383,-0.7610063021405568,-0.9771561674977313,77.19491577148438
2004-05-28,-0.9070390746226549,-0.8998774303636232,-0.879773415372595,-0.8185038561865019,-0.8975267426170723,0.33651311149768315,0.23346227934630703,0.20044472578521955,-0.23346227934630703,-0.7824989590956258,-0.6893365786989071,77.22227478027344
2004-06-01,-0.9053463111863451,-0.898916099882237,-0.8796269166910831,-0.7987364394773819,-0.8966839406960017,0.3407907715761571,0.23405457671889973,0.2057289109660987,-0.23405457671889973,-0.7971201564047696,-0.23144769557745182,77.05819702148438
2004-06-02,-0.9040767386091126,-0.8981951020211973,-0.8795292509034085,-0.7838258447411011,-0.8960587216181436,0.3453887453364901,0.2839093617579005,0.1579163977012643,-0.2839093617579007,-0.7850619482689017,-0.37265121590730954,77.37947845458984
2004-06-03,-0.9025720599990597,-0.8975702372082963,-0.879773415372595,-0.7615499014205553,-0.8953108543482007,0.35035612388558035,0.23899441699928103,0.22628872682735102,-0.23899441699928092,-0.8108309794672363,-0.021002932150839704,76.7164306640625
2004-06-04,-0.9020548267268538,-0.8970415054435339,-0.8792850864342221,-0.7613158068182153,-0.8950878594432783,0.354825182015714,0.22484344335907935,0.03618626779108958,-0.22484344335907924,-0.8154388704398714,-0.2025580829810757,77.2496337890625
2004-06-07,-0.9011144025955706,-0.8963685741065635,-0.8788455903896865,-0.7550744832688897,-0.8945526989162766,0.35928772629111183,0.2546037972057389,0.15351902002933504,-0.2546037972057389,-0.8263890782527831,-0.010512388779530868,78.39801788330078
2004-06-08,-0.8992335543330042,-0.8950707779566921,-0.8781130969821271,-0.7407969654082849,-0.8933525310839098,0.3646206476014837,0.32175861638343695,0.3595400444874768,-0.32175861638343695,-0.8227242610265413,0.4440305564680962,78.57572937011719
2004-06-09,-0.8974937696901303,-0.8938210483308899,-0.8773806035745678,-0.7284020191286726,-0.892198434213434,0.3705105387094547,0.3451182205362915,0.3872607456916892,-0.3451182205362914,-0.8213259659402071,0.42836936604570375,77.85115051269531
2004-06-10,-0.8974467484835661,-0.8927155182772958,-0.8752319562457271,-0.7553002288356363,-0.89166282834789,0.3759081410552578,0.3319014130498581,0.1863697514668039,-0.3319014130498582,-0.8410544572330223,0.12501719704378145,78.18611907958984
2004-06-14,-0.8973056848638736,-0.8916099882237016,-0.8731321418107237,-0.7802282062890527,-0.8909838494553124,0.3810582503645845,0.2908205800245387,0.24650239429860088,-0.2908205800245386,-0.8477851828559321,0.15593036291995088,77.41368103027344
2004-06-15,-0.8981520665820285,-0.8908409238385926,-0.870641664225022,-0.822268900447388,-0.8908907005746567,0.3851397201304547,0.26611436612229156,0.0530495300789553,-0.2661143661222919,-0.849055703925149,-0.48620501217308676,77.96052551269531
2004-06-16,-0.8989984483001834,-0.8899276598812758,-0.8680046879578083,-0.8659988696866134,-0.8904593262145765,0.38880856239768447,0.27693133926180646,0.15666098395067363,-0.27693133926180646,-0.8522662505631262,-0.3789605218248011,77.92632293701172
2004-06-17,-0.8990924907133118,-0.8894469946405825,-0.8668815313995507,-0.8811948788215953,-0.8901073996682639,0.392001642367545,-0.14284976483260403,0.14803298651995367,0.14284976483260414,-0.8858397941707958,-0.5604074595796349,77.83743286132812
2004-06-18,-0.8991395119198758,-0.8890624624480281,-0.8660513722043168,-0.8921252240775543,-0.8898593943837364,0.39464082645082543,-0.2956631495719868,0.1243621439997149,0.295663149571987,-0.8869177416166062,-0.7915483734511153,78.03571319580078
2004-06-21,-0.8989044058870551,-0.8887740633036122,-0.8656607090536186,-0.8940221117148621,-0.8895173159843192,0.3969470114406719,-0.2886948463347523,0.16638894243198443,0.2886948463347525,-0.8847103180164633,-0.7516918177684728,77.67341613769531
2004-06-22,-0.8989514270936192,-0.8886298637314043,-0.8653677116905948,-0.8982609058894534,-0.8894531586413468,0.3985788825075258,-0.30142730298281706,0.06388238211114206,0.3014273029828174,-0.8786188355375872,-0.7813696170208257,78.10406494140625
2004-06-23,-0.8988573846804909,-0.8882453315388498,-0.8646840511768727,-0.9055628446928924,-0.8891214167873533,0.400036585506067,-0.41959482719500385,0.16027059981082514,0.41959482719500385,-0.8847503513286477,-0.9599744947967425,78.74658966064453
2004-06-24,-0.898011002962336,-0.8877646662981566,-0.8646352182830355,-0.8955631785977474,-0.8884219101694026,0.4018535055794168,-0.24672159975406427,0.28845405785622646,0.24672159975406416,-0.8766474618070889,-0.6367858954249457,78.51419830322266
2004-06-25,-0.8983401514082852,-0.8871878680093249,-0.8630237327864049,-0.9196045304772942,-0.8879646841140345,0.40359366816656506,-0.5029443487556331,0.2183347915074889,0.5029443487556333,-0.8807636748565346,-0.5273130705397712,78.08353424072266
2004-06-28,-0.8986692998542343,-0.886899468864909,-0.8620959078034964,-0.9351716162460151,-0.8878445701403097,0.4047842749589936,-0.5955142519610116,0.0938273373584908,0.5955142519610117,-0.8754454568701454,-0.8062924235600563,77.84687805175781
2004-06-29,-0.8989044058870551,-0.8870917349611863,-0.8622424064850083,-0.9363187226250277,-0.8878922190540353,0.40529706114021447,-0.6056983125968209,0.02840317246841595,0.6056983125968209,-0.8771410339474636,-0.6417440235892382,78.18988037109375
2004-06-30,-0.8993275967461325,-0.8871878680093249,-0.8620959078034964,-0.9434503047702267,-0.88771357626771,0.40558816527637176,-0.5909378432694823,0.1101415868196356,0.5909378432694823,-0.8773893777249194,-0.5759931991339835,78.59461212158203
2004-07-01,-0.8988103634739267,-0.8869475353889784,-0.8620959078034964,-0.9369476891677023,-0.8872992321205344,0.4060305945607954,-0.5735209622394994,0.20064467230092675,0.5735209622394994,-0.8732943430498572,-0.9220624433728338,77.50389099121094
2004-07-02,-0.8987633422673625,-0.8871878680093249,-0.8626330696357066,-0.9297389845517905,-0.8876395214976077,0.4055353591209736,-0.48622700416995335,-0.08924564944863089,0.48622700416995346,-0.8503825784997996,-0.6713603647559898,77.51074981689453
2004-07-06,-0.8988573846804909,-0.8871398014852556,-0.8624865709541947,-0.9327312411664381,-0.8879300409702408,0.4043804578037431,-0.4859561675062829,-0.08754295765126019,0.4859561675062829,-0.8567096311188531,-0.9511032276901911,76.79046630859375
2004-07-07,-0.8980580241689002,-0.8875724002018794,-0.8641468893446625,-0.9021927560095392,-0.8886436816896061,0.4021324900181371,-0.11161943147737241,-0.24974799105735357,0.11161943147737241,-0.8583840138504383,-0.48649487768812893,77.01683807373047
2004-07-08,-0.8977758969295152,-0.8878607993462952,-0.8650258814337337,-0.8877667174199441,-0.8891170171573032,0.3993884871645803,-0.10504460017426365,-0.18827081973163673,0.10504460017426354,-0.8536077337495286,-0.5258451417134191,76.50922393798828
2004-07-09,-0.8972116424507453,-0.8883414645869884,-0.8665397011426896,-0.8618799160396796,-0.8898527314407882,0.3959216375341348,-0.0002777242836734528,-0.29660798031092983,0.0002777242836733418,-0.8472421584463732,-0.5015276734904739,76.6326675415039
2004-07-12,-0.8970705788310528,-0.8888221298276815,-0.8676628577009473,-0.8461052795603919,-0.8904111964957072,0.39217486619770137,0.002927891530394522,-0.26075516666650056,-0.002927891530394522,-0.8551612700774671,-0.22679381295813394,76.70813751220703
2004-07-13,-0.8969765364179245,-0.8891105289720974,-0.868444184002344,-0.8351828716109024,-0.8908468070045721,0.3884226140145135,0.045227756509764516,-0.23798150877331337,-0.045227756509764516,-0.8546774511614357,-0.19313643627504362,76.77672576904297
2004-07-14,-0.8972586636573094,-0.8895911942127905,-0.8690790116222287,-0.8307410365447105,-0.8911803562372856,0.38485099679595747,0.046937290368404216,-0.21630108964262484,-0.04693729036840433,-0.8684103627470664,-0.30351454423283863,76.58466339111328
2004-07-15,-0.8983871726148493,-0.8903121920738302,-0.8693720089852525,-0.8411895907637905,-0.8915925856730619,0.3813520056712809,0.04215021524522333,-0.26562334020313816,-0.04215021524522322,-0.87146073713403,0.16602763374548624,75.97410583496094
2004-07-16,-0.8991395119198758,-0.8912254560311471,-0.8703974997558355,-0.8377295593532383,-0.8923413503447102,0.37748100615398594,0.09912964613191244,-0.408696962329829,-0.09912964613191233,-0.8634224760116647,0.2585109514327546,75.9809799194336
2004-07-19,-0.8997037663986458,-0.8919464538921867,-0.8712764918449067,-0.8337465108465831,-0.8929858719551316,0.37350786855380647,0.054592949076089914,-0.40615651076650283,-0.054592949076089914,-0.8622158270150787,0.22415582760747355,75.71345520019531
2004-07-20,-0.9000329148445949,-0.8926674517532265,-0.8723996484031644,-0.8236980915950785,-0.8937159984315645,0.3693807410908465,0.13921444534093785,-0.4667009829238803,-0.13921444534093808,-0.8656939144135021,0.18225343853107812,76.6395263671875
2004-07-21,-0.9013965298349556,-0.8931961835179889,-0.8721066510401406,-0.8446176762743041,-0.8937549632335497,0.3661427670485913,0.1598128777672816,-0.14734389747586807,-0.1598128777672816,-0.8535850983751856,-0.17862719188030218,75.18524169921875
2004-07-22,-0.9033714205106503,-0.8943497800956524,-0.8723996484031644,-0.8659381418157852,-0.8947212430564304,0.36234660051989453,0.16933618857031618,-0.44973729865046375,-0.1693361885703163,-0.8280838519330116,0.0955375932215543,75.46646118164062
2004-07-23,-0.9041237598156768,-0.8950707779566921,-0.8730833089168863,-0.8668481350613945,-0.8953783631901309,0.3585870152394459,0.11425399925357271,-0.36755212453206343,-0.11425399925357271,-0.8297276270918993,0.042288114679221556,74.8216323852539
2004-07-26,-0.9046409930878826,-0.8959840419140089,-0.8744017970504931,-0.8566920551744494,-0.8963613417278663,0.35444502355053387,-0.03955340477546587,-0.478974536768365,0.03955340477546576,-0.8239726237805882,0.04759880070523703,74.62269592285156
2004-07-27,-0.904452908261626,-0.8967050397750487,-0.8761109483347983,-0.8325096036130617,-0.8973408176663353,0.35005550690376586,0.09026367138365599,-0.5111982136435571,-0.09026367138365599,-0.8162467262800788,-0.030271271880772277,75.32244110107422
2004-07-28,-0.9053463111863451,-0.8973299045879497,-0.876403945697822,-0.8401491353245564,-0.8977410091386406,0.3463290097134406,0.06081638678502865,-0.30641180469078877,-0.06081638678502865,-0.8103074609955211,-0.2485711202032349,75.54195404052734
2004-07-29,-0.9057695020454225,-0.8976183037323656,-0.8765992772731712,-0.8430707068889052,-0.8979470865797161,0.3434348345725058,0.06643373405381081,-0.24696088912702485,-0.06643373405381081,-0.7980624267536365,-0.3568757943429005,75.86432647705078
2004-07-30,-0.9063807777307566,-0.8979067028767815,-0.8765016114854967,-0.8521337300443761,-0.8979189767242037,0.34155196169532154,0.07468326107644097,-0.16110090121280352,-0.07468326107644108,-0.7931046757371297,-0.5164283997207243,76.13191223144531
2004-08-02,-0.9069450322095265,-0.8980989689730587,-0.8763062799101474,-0.8618677606180437,-0.8977230346319847,0.3407166622796083,0.08153079412099795,-0.09173215360435882,-0.08153079412099817,-0.7946283104337164,-0.6235836084941819,76.18680572509766
2004-08-03,-0.9076503503079889,-0.898291235069336,-0.8759644496532865,-0.8752980614988614,-0.8975180195758206,0.3407242687569152,0.0829355214113805,-0.0772478860559822,-0.08293552141138061,-0.7801398721360919,-0.72386283337955,75.65853881835938
2004-08-04,-0.9084967320261438,-0.8986277007378212,-0.8757691180779372,-0.8886894218616771,-0.8976790729553343,0.3408822623026617,0.006286232346880638,-0.20779504531311488,-0.006286232346880749,-0.7864568374620027,-0.7412228354361426,75.61052703857422
2004-08-05,-0.9086848168524004,-0.8987719003100291,-0.8758179509717746,-0.8904816724585136,-0.8978494384633915,0.34114330845626917,0.004964579252215717,-0.21927554778799196,-0.004964579252215606,-0.7883903394912065,-0.7528329086464757,74.35517883300781
2004-08-06,-0.9084026896130155,-0.8993006320747915,-0.8772341048930559,-0.8687276241394868,-0.8988020376924363,0.3403924902982287,-0.02959224926348325,-0.47456576132325723,0.02959224926348325,-0.7732208642534388,-0.5320179074831045,73.36731719970703
2004-08-09,-0.9071801382423473,-0.9001177629839698,-0.8801640785232933,-0.8152811669986195,-0.9002610561927116,0.3381520300843077,0.2501581741550112,-0.6216645384618188,-0.25015817415501096,-0.7672540744306663,-0.3844806059366961,73.4358901977539
2004-08-10,-0.9077443927211172,-0.901223293037564,-0.8818243969137611,-0.8010208537244793,-0.9014815688021577,0.3351022354200177,0.251501989935891,-0.6000737705076162,-0.2515019899358911,-0.7802750352481521,-0.10291375316098272,74.1905517578125
2004-08-11,-0.9077443927211172,-0.9015597587060491,-0.8824592245336459,-0.7927553547883779,-0.902055445470137,0.33235384722419226,0.1694623804260833,-0.3758182244212447,-0.16946238042608341,-0.8040835597566538,-0.46238596722550807,74.238525390625
2004-08-12,-0.9080265199605022,-0.9019923574226729,-0.8830452192596934,-0.7887553379949535,-0.9025220437970161,0.33002235994587203,0.17054544549658246,-0.36232132361881764,-0.17054544549658246,-0.810578456530665,-0.5771830246081924,73.42218780517578
2004-08-13,-0.9076973715145531,-0.9024730226633662,-0.8843637073933002,-0.767312704467956,-0.9034498775833719,0.32740158661791985,0.15211559825130272,-0.5007804037589998,-0.1521155982513026,-0.8051196137474955,-0.5013842070519793,73.57998657226562
2004-08-16,-0.9075563078948606,-0.9028094883318513,-0.8852915323762086,-0.7533884344969684,-0.9041528171332535,0.32489730211900936,0.16471394224766178,-0.45367710753746093,-0.16471394224766178,-0.8131057217342839,-0.5955088128418495,74.2934341430664
2004-08-17,-0.9079324775473738,-0.9031459540003365,-0.8855845297392324,-0.7543813384391186,-0.9043045575446327,0.3232806268980162,0.18065028295090313,-0.25456247034657553,-0.18065028295090313,-0.8054523754852926,-0.7852070040278176,74.75991821289062
2004-08-18,-0.9084497108195797,-0.9034343531447523,-0.8855845297392324,-0.76102014910583,-0.9041369489383968,0.32282263952347656,0.1910701783624318,-0.1386190687900135,-0.1910701783624318,-0.8238754226841258,-0.9954556063787587,75.54195404052734
2004-08-19,-0.9087788592655287,-0.903530486192891,-0.8854380310577205,-0.7671830473359731,-0.9034902344061715,0.3239450557609249,0.20853858094928435,0.03351837187037954,-0.20853858094928435,-0.8084496886474157,-0.9073815369550213,75.30870056152344
2004-08-20,-0.9097663046033762,-0.9038188853373068,-0.8850473679070222,-0.7850677719496075,-0.9030793142977578,0.3259644341660133,0.20332837761584188,-0.019967430761581917,-0.203328377615842,-0.8085512553571894,-0.9389030367578018,75.77517700195312
2004-08-23,-0.9103305590821461,-0.9039630849095147,-0.8847055376501611,-0.7968291839145464,-0.9024240714664565,0.32900388224174604,0.17027073377112822,0.07834485874976105,-0.17027073377112822,-0.8088053811628444,-0.8653741790525797,75.65853881835938
2004-08-24,-0.9103305590821461,-0.9039630849095147,-0.8847055376501611,-0.7968291839145464,-0.9019309845938855,0.33258201411856914,0.11419057889397899,0.04922522912933669,-0.11419057889397877,-0.8127509224446565,-0.8426211899109283,75.63113403320312
2004-08-25,-0.9103305590821461,-0.9039630849095147,-0.8847055376501611,-0.7968291839145464,-0.9015212150192913,0.33642535672244667,0.11349267635555038,0.04202921833573847,-0.11349267635555005,-0.8152995547515104,-0.8001366150113108,76.18680572509766
2004-08-26,-0.9087788592655287,-0.9033382200966137,-0.8850473679070222,-0.772303702644582,-0.9008097759114864,0.3408529035514869,0.21712857677147035,0.16575302817579907,-0.21712857677147046,-0.8260635347888226,-0.285111901103416,76.22795867919922
2004-08-27,-0.9077443927211172,-0.9023288230911581,-0.8841195429241137,-0.771142373394323,-0.9001668074264072,0.34559232629855274,0.2209705989553763,0.17463327754547997,-0.22097059895537619,-0.8408646917755176,0.3279590618222876,76.48860168457031
2004-08-30,-0.906803968589834,-0.9013194260857026,-0.8829963863658561,-0.7737044510357515,-0.8994424396556998,0.3506354725786174,0.271191222642418,0.23186924285547605,-0.27119122264241813,-0.8225272722134525,-0.06628818624441535,75.898681640625
2004-08-31,-0.9063337565241925,-0.9006945612728016,-0.8822638929582967,-0.7772269187030378,-0.8991929203158642,0.3551976571907647,0.2588262281772882,0.05293517478092413,-0.25882622817728795,-0.8302827241056617,-0.2247570536200948,76.2828140258789
2004-09-01,-0.9057224808388583,-0.9000216299358312,-0.8814825666569001,-0.7795348130049033,-0.8987303584610692,0.35962779125545485,0.2668778190094552,0.14285264640612683,-0.2668778190094553,-0.8336316834839939,-0.363193173609324,76.37883758544922
2004-09-02,-0.9060516292848074,-0.8990122329303757,-0.879089754858873,-0.8146814669744574,-0.8982678996952898,0.36390383745575305,0.26889051682299003,0.16499460525025422,-0.26889051682299003,-0.8355097014432744,-0.11457390386647137,77.25006866455078
2004-09-03,-0.9057695020454225,-0.8977625033045735,-0.8767946088485203,-0.8405458673698502,-0.8973084549523128,0.3687027165762333,0.3349910683047794,0.34552561463099973,-0.3349910683047794,-0.8239673137833619,0.08957200586685765,76.96194458007812
2004-09-07,-0.9057224808388583,-0.8968011728231873,-0.8749877917765407,-0.8630508722186548,-0.8966616858945565,0.3734209864810183,0.1316950153280696,0.2530185465078103,-0.13169501532806982,-0.8381321400345467,-0.06897177086098738,77.49016571044922
2004-09-08,-0.9047820567075752,-0.8958879088658703,-0.8740599667936322,-0.8628386354814782,-0.8957624489688424,0.37837401190108166,0.20159083916152598,0.35451636596766267,-0.20159083916152587,-0.8329346686340249,-0.10982789876995169,77.25691986083984
2004-09-09,-0.9039826961959844,-0.8953111105770386,-0.8736693036429339,-0.8576059077691397,-0.8951326712273165,0.3830791691014004,0.04542860405185234,0.2784824551843521,-0.04542860405185223,-0.8496467989299868,-0.2517414529114139,77.1540298461914
2004-09-10,-0.9037005689565994,-0.8946862457641376,-0.8726926457661881,-0.8664029147833334,-0.8946528385558701,0.3873276384406137,-0.048812448899023475,0.244531894898957,0.048812448899023586,-0.8505008451418041,-0.37804535442866904,77.53132629394531
2004-09-13,-0.9029012084450087,-0.8940613809512366,-0.8723019826154899,-0.8612027737757479,-0.8939950551249107,0.39141776848805887,-0.10350750074421788,0.3242021426433992,0.10350750074421766,-0.8509812412482191,-0.4221156933512542,77.91548919677734
2004-09-14,-0.9019137631071613,-0.8932923165661275,-0.8717648207832797,-0.8554794037244662,-0.8931786448227882,0.3955581949490501,0.027291842746368866,0.39950151902365305,-0.027291842746368866,-0.8498750888635569,-0.3208556675127022,78.0252456665039
2004-09-15,-0.9011144025955706,-0.8924751856569492,-0.8708858286942084,-0.8564536793165476,-0.8924007116434876,0.3996372455804267,0.025189672954638143,0.4205295566801954,-0.025189672954638365,-0.8568181492597049,-0.18163932532638227,77.39411926269531
2004-09-16,-0.9009733389758781,-0.8920425869403255,-0.8702021681804863,-0.8632915672738224,-0.8921311911191383,0.40291352089919696,-0.01626810912521426,0.19550607392017572,0.01626810912521437,-0.8719919308652623,-0.6221105827148963,77.67538452148438
2004-09-17,-0.9006912117364931,-0.8915619216996322,-0.8695185076667643,-0.8683237476072966,-0.8917172549327088,0.40572467151516656,-0.008339200888711207,0.25861002443209213,0.008339200888711096,-0.8724631708274213,-0.5899785693883574,77.90863800048828
2004-09-20,-0.9001739784642874,-0.8910812564589392,-0.8690790116222287,-0.8673189183825469,-0.8912089444182885,0.4082708329589211,-0.02644140531179473,0.30948461352607093,0.02644140531179473,-0.8907198715381104,-0.06795360970678499,77.517578125
2004-09-21,-0.9007382329430573,-0.8905044581701074,-0.8673210274440863,-0.8964302857474606,-0.8910191624156876,0.4101366648362852,-0.03770640791356383,0.1728116353865865,0.03770640791356383,-0.8912722348273623,-0.3616855839960502,77.86063385009766
2004-09-22,-0.9009733389758781,-0.889975726405345,-0.8659537064166423,-0.9164297635099398,-0.890634711923927,0.41171937943275605,-0.09809025906013613,0.25332988905878673,0.09809025906013602,-0.8940144967810624,0.009914281973146144,76.88645935058594
2004-09-23,-0.9015846146612122,-0.8897834603090677,-0.8649770485398964,-0.9362944953243076,-0.8909261775928639,0.41212071045856424,-0.4557203720936317,-0.04236173884123151,0.4557203720936318,-0.8972265265554173,-0.7272741452500031,76.48176574707031
2004-09-24,-0.9010203601824422,-0.8900718594534835,-0.8661002050981541,-0.9152007767706982,-0.8914382771111939,0.4112845460064549,-0.559810598034139,-0.14424263797921022,0.559810598034139,-0.9088243841629301,-0.7091796364336432,76.81107330322266
2004-09-27,-0.900926317769314,-0.890119925977553,-0.8662955366735032,-0.9115818380922318,-0.8916709394809208,0.4098776105137498,-0.546033140781484,-0.055670920527438494,0.546033140781484,-0.911140193207929,-0.6871139323384605,76.34535217285156
2004-09-28,-0.9005501481168007,-0.8905044581701074,-0.8675163590194355,-0.8916185821837735,-0.8921712079552726,0.4076667557243925,-0.179056049652209,-0.17209720150099284,0.1790560496522089,-0.9176172189387052,-0.23121841739366988,76.74491882324219
2004-09-29,-0.9005031269102366,-0.8906967242663847,-0.8679070221701337,-0.8861347651759882,-0.8923485655112166,0.4053010500068086,-0.12242206618732998,-0.06376572307337969,0.12242206618733009,-0.9117361413132669,-0.38016077230895695,77.07556915283203
2004-09-30,-0.9005501481168007,-0.8906967242663847,-0.8679558550639711,-0.8861347651759874,-0.8922902571726454,0.4031692576309218,-0.11237572355626146,0.020684514533598097,0.11237572355626146,-0.9105334995522013,-0.566561955225892,77.01355743408203
2004-10-01,-0.9006912117364931,-0.8908889903626619,-0.8681511866393202,-0.8854619557821662,-0.8922794861739615,0.4011788065025499,-0.11425986192828952,0.0030475983217126412,0.11425986192828952,-0.9187857933760025,-0.45886724000995427,78.31546020507812
